participant,gambno,opta,optb,pa1,pa2,pb1,pb2,type,choice,group,sex,wtpamount_opta,wtpamount_optb,oa1,ob1,CV.A,CV.B,CVhigh,CVdiff,CVchoice,EV.A,EV.B,EVhigh,EVdiff,EVlogdiff,EVchoice
55abb1a5fdf99b501fab62e3,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,old,Male,-10,-40,-10,-40,1.870828693,0.894427191,1,0.976401502,1,-6.5,-39.2,1,32.7,3.487375078,1
55abb1a5fdf99b501fab62e3,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,old,Male,-10,-40,-10,-40,1.870829,0.8944272,1,0.9764015,1,-6.5,-39.2,1,32.7,3.487375,1
55abb1a5fdf99b501fab62e3,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,1,old,Male,-20,-25,-20,-25,2.720294102,0.866025404,1,1.854268698,1,-12.6,-24.25,1,11.65,2.45530618,1
55abb1a5fdf99b501fab62e3,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,1,old,Male,-20,-25,-20,-25,2.720294,0.8660254,1,1.854269,1,-12.6,-24.25,1,11.65,2.455306,1
55abb1a5fdf99b501fab62e3,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,1,old,Male,-1,-12,-1,-12,0.244948974,2.4,0,-2.155051026,0,-0.94,-6.24,1,5.3,1.667706821,1
55abb1a5fdf99b501fab62e3,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,1,old,Male,-1,-12,-1,-12,0.244949,2.4,0,-2.155051,0,-0.94,-6.24,1,5.3,1.667707,1
55abb1a5fdf99b501fab62e3,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,1,old,Male,-5,-20,-5,-20,1.870828693,0.632455532,1,1.238373161,1,-1.5,-19.6,1,18.1,2.895911938,1
55abb1a5fdf99b501fab62e3,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,1,old,Male,-5,-20,-5,-20,1.870829,0.6324555,1,1.238373,1,-1.5,-19.6,1,18.1,2.895912,1
55abb1a5fdf99b501fab62e3,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,0,old,Male,-40,-5,-40,-5,0.894427191,2.061552813,0,-1.167125622,1,-39.2,-0.75,0,-38.45,3.649358696,1
55abb1a5fdf99b501fab62e3,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,0,old,Male,-40,-5,-40,-5,0.8944272,2.061553,0,-1.167126,1,-39.2,-0.75,0,-38.45,3.649359,1
55abb1a5fdf99b501fab62e3,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,old,Male,-1,-25,-1,-25,0.632455532,0.866025404,0,-0.233569872,0,-0.6,-24.25,1,23.65,3.163363115,1
55abb1a5fdf99b501fab62e3,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,1,old,Male,-1,-25,-1,-25,0.6324555,0.8660254,0,-0.2335699,0,-0.6,-24.25,1,23.65,3.163363,1
55abb1a5fdf99b501fab62e3,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,1,old,Male,-30,-60,-30,-60,2.387467277,1.095445115,1,1.292022162,1,-24.3,-58.8,1,34.5,3.540959324,1
55abb1a5fdf99b501fab62e3,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,1,old,Male,-30,-60,-30,-60,2.387467,1.095445,1,1.292022,1,-24.3,-58.8,1,34.5,3.540959,1
55abb1a5fdf99b501fab62e3,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,old,Male,-10,-40,-10,-40,3.152776554,6.033241252,0,-2.880464698,0,-0.06,-3.6,1,3.54,1.264126727,1
55abb1a5fdf99b501fab62e3,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,1,old,Male,-10,-40,-10,-40,3.152777,6.033241,0,-2.880465,0,-0.06,-3.6,1,3.54,1.264127,1
55abb1a5fdf99b501fab62e3,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,1,old,Male,-15,-25,-15,-25,3.863288754,4.74341649,0,-0.880127736,0,-0.075,-2.5,1,2.425,0.885831524,1
55abb1a5fdf99b501fab62e3,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,1,old,Male,-15,-25,-15,-25,3.863289,4.743416,0,-0.8801277,0,-0.075,-2.5,1,2.425,0.8858315,1
55abb1a5fdf99b501fab62e3,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,1,old,Male,-2,-60,-2,-60,1.392838828,7.74209274,0,-6.349253913,0,-0.06,-0.06,NA,0,#NAME?,NA
55abb1a5fdf99b501fab62e3,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,1,old,Male,-2,-60,-2,-60,1.392839,7.742093,0,-6.349254,0,-0.06,-0.06,NA,0,#NAME?,NA
55abb1a5fdf99b501fab62e3,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,0,old,Male,-25,-20,-25,-20,4.949747468,4.469899328,1,0.479848141,0,-0.5,-0.02,0,-0.48,-0.733969175,1
55abb1a5fdf99b501fab62e3,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,0,old,Male,-25,-20,-25,-20,4.949747,4.469899,1,0.4798481,0,-0.5,-0.02,0,-0.48,-0.7339692,1
55abb1a5fdf99b501fab62e3,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,0,old,Male,-1,-12,-1,-12,0.994987437,3.462369131,0,-2.467381694,1,-0.01,-0.012,1,0.002,-6.214608098,0
55abb1a5fdf99b501fab62e3,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,1,old,Male,-1,-12,-1,-12,0.9949874,3.462369,0,-2.467382,0,-0.01,-0.012,1,0.002,-6.214608,1
55abb1a5fdf99b501fab62e3,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,old,Male,-5,-50,-5,-50,2.232711356,6.92820323,0,-4.695491874,0,-0.015,-2,1,1.985,0.685618914,1
55abb1a5fdf99b501fab62e3,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,old,Male,-5,-50,-5,-50,2.232711,6.928203,0,-4.695492,0,-0.015,-2,1,1.985,0.6856189,1
55abb1a5fdf99b501fab62e3,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,old,Male,-25,-60,-25,-60,1.658312395,7.707139547,0,-6.048827152,1,-22.25,-0.6,0,-21.65,3.075005454,1
55abb1a5fdf99b501fab62e3,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,old,Male,-25,-60,-25,-60,1.658312,7.70714,0,-6.048827,1,-22.25,-0.6,0,-21.65,3.075005,1
55abb1a5fdf99b501fab62e3,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,0,old,Male,-1,-12,-1,-12,0.979795897,3.45890156,0,-2.479105663,1,-0.04,-0.036,0,-0.004,-5.521460918,1
55abb1a5fdf99b501fab62e3,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,1,old,Male,-1,-12,-1,-12,0.9797959,3.458902,0,-2.479106,0,-0.04,-0.036,0,-0.004,-5.521461,0
55abb1a5fdf99b501fab62e3,31,Tremor,Fever,0.91,0.09,0.03,0.97,medchoice,0,old,Male,-20,-5,-20,-5,1.341640786,2.202271555,0,-0.860630768,1,-18.2,-0.15,0,-18.05,2.893145685,1
55abb1a5fdf99b501fab62e3,31,Tremor,Fever,0.91,0.09,0.03,0.97,monchoice,0,old,Male,-20,-5,-20,-5,1.341641,2.202272,0,-0.8606308,1,-18.2,-0.15,0,-18.05,2.893146,1
55abb1a5fdf99b501fab62e3,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,medchoice,0,old,Male,-25,-1,-25,-1,4.886205071,0.996995486,1,3.889209585,0,-1.125,-0.006,0,-1.119,0.112435429,1
55abb1a5fdf99b501fab62e3,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,monchoice,0,old,Male,-25,-1,-25,-1,4.886205,0.9969955,1,3.88921,0,-1.125,-0.006,0,-1.119,0.1124354,1
55abb1a5fdf99b501fab62e3,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,medchoice,0,old,Male,-50,-2,-50,-2,7.060453243,1.4,1,5.660453243,0,-0.15,-0.04,0,-0.11,-2.207274913,1
55abb1a5fdf99b501fab62e3,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,monchoice,0,old,Male,-50,-2,-50,-2,7.060453,1.4,1,5.660453,0,-0.15,-0.04,0,-0.11,-2.207275,1
55abb1a5fdf99b501fab62e3,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,medchoice,0,old,Male,-15,-30,-15,-30,1.774823935,5.43599117,0,-3.661167235,1,-11.85,-0.45,0,-11.4,2.433613355,1
55abb1a5fdf99b501fab62e3,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,monchoice,0,old,Male,-15,-30,-15,-30,1.774824,5.435991,0,-3.661167,1,-11.85,-0.45,0,-11.4,2.433613,1
55abb1a5fdf99b501fab62e3,35,Itching,Insomnia,0.003,0.997,0.095,0.905,medchoice,1,old,Male,-2,-10,-2,-10,1.412090649,3.008321791,0,-1.596231143,0,-0.006,-0.95,1,0.944,-0.057629113,1
55abb1a5fdf99b501fab62e3,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,1,old,Male,-2,-10,-2,-10,1.412091,3.008322,0,-1.596231,0,-0.006,-0.95,1,0.944,-0.05762911,1
55abb1a5fdf99b501fab62e3,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,0,old,Male,-30,-12,-30,-12,5.460769177,2.049390153,1,3.411379023,0,-0.18,-7.8,1,7.62,2.03077637,0
55abb1a5fdf99b501fab62e3,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,old,Male,-30,-12,-30,-12,5.460769,2.04939,1,3.411379,1,-0.18,-7.8,1,7.62,2.030776,1
55abb1a5fdf99b501fab62e3,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,1,old,Male,-12,-60,-12,-60,2.727636339,7.734339015,0,-5.006702676,0,-4.56,-0.18,0,-4.38,1.477048724,0
55abb1a5fdf99b501fab62e3,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,0,old,Male,-12,-60,-12,-60,2.727636,7.734339,0,-5.006703,1,-4.56,-0.18,0,-4.38,1.477049,1
55abb1a5fdf99b501fab62e3,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,1,old,Male,-10,-25,-10,-25,3.157530681,4.898979486,0,-1.741448805,0,-0.03,-1,1,0.97,-0.030459207,1
55abb1a5fdf99b501fab62e3,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,1,old,Male,-10,-25,-10,-25,3.157531,4.898979,0,-1.741449,0,-0.03,-1,1,0.97,-0.03045921,1
55abb1a5fdf99b501fab62e3,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,old,Male,-30,-60,-30,-60,5.469003566,6.752777206,0,-1.283773641,0,-0.09,-14.4,1,14.31,2.660958594,1
55abb1a5fdf99b501fab62e3,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,1,old,Male,-30,-60,-30,-60,5.469004,6.752777,0,-1.283774,0,-0.09,-14.4,1,14.31,2.660959,1
55abb1a5fdf99b501fab62e3,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,old,Male,-25,-12,-25,-12,4.911720676,3.462369131,1,1.449351545,0,-0.875,-0.012,0,-0.863,-0.147340588,1
55abb1a5fdf99b501fab62e3,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,0,old,Male,-25,-12,-25,-12,4.911721,3.462369,1,1.449352,0,-0.875,-0.012,0,-0.863,-0.1473406,1
55abb1a5fdf99b501fab62e3,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,1,old,Male,-2,-25,-2,-25,1.408545349,4.242640687,0,-2.834095338,0,-0.016,-7,1,6.984,1.943621819,1
55abb1a5fdf99b501fab62e3,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,1,old,Male,-2,-25,-2,-25,1.408545,4.242641,0,-2.834095,0,-0.016,-7,1,6.984,1.943622,1
55abb1a5fdf99b501fab62e3,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,0,old,Male,-25,-2,-25,-2,0.5,0.774596669,0,-0.274596669,1,-24.75,-1.4,0,-23.35,3.150596984,1
55abb1a5fdf99b501fab62e3,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,0,old,Male,-25,-2,-25,-2,0.5,0.7745967,0,-0.2745967,1,-24.75,-1.4,0,-23.35,3.150597,1
55abb1a5fdf99b501fab62e3,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,1,old,Male,-20,-40,-20,-40,3.660601044,2.683281573,1,0.977319471,1,-6.6,-32.8,1,26.2,3.265759411,1
55abb1a5fdf99b501fab62e3,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,old,Male,-20,-40,-20,-40,3.660601,2.683282,1,0.9773195,1,-6.6,-32.8,1,26.2,3.265759,1
55abb1a5fdf99b501fab62e3,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,1,old,Male,-1,-10,-1,-10,0.632455532,2.236067977,0,-1.603612445,0,-0.6,-5,1,4.4,1.481604541,1
55abb1a5fdf99b501fab62e3,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,1,old,Male,-1,-10,-1,-10,0.6324555,2.236068,0,-1.603612,0,-0.6,-5,1,4.4,1.481605,1
55b9a9b0fdf99b6906d2aba4,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,0,old,Male,-200,-10,-200,-10,10,0.547722558,1,9.452277442,0,-100,-9.7,0,-90.3,4.50313746,1
55b9a9b0fdf99b6906d2aba4,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,monchoice,0,old,Male,-200,-10,-200,-10,10,0.5477226,1,9.452277,0,-100,-9.7,0,-90.3,4.503137,1
55b9a9b0fdf99b6906d2aba4,2,Fatigue,Depression,0.98,0.02,0.35,0.65,medchoice,1,old,Male,-10,-150,-10,-150,0.447213595,9.874208829,0,-9.426995234,0,-9.8,-52.5,1,42.7,3.75419892,1
55b9a9b0fdf99b6906d2aba4,2,Fatigue,Depression,0.98,0.02,0.35,0.65,monchoice,1,old,Male,-10,-150,-10,-150,0.4472136,9.874209,0,-9.426995,0,-9.8,-52.5,1,42.7,3.754199,1
55b9a9b0fdf99b6906d2aba4,3,Fatigue,Depression,0.98,0.02,0.55,0.45,medchoice,1,old,Male,-10,-150,-10,-150,0.447213595,8.215838363,0,-7.768624767,0,-9.8,-82.5,1,72.7,4.286341385,1
55b9a9b0fdf99b6906d2aba4,3,Fatigue,Depression,0.98,0.02,0.55,0.45,monchoice,1,old,Male,-10,-150,-10,-150,0.4472136,8.215838,0,-7.768625,0,-9.8,-82.5,1,72.7,4.286341,1
55b9a9b0fdf99b6906d2aba4,4,Itching,Insomnia,0.5,0.5,0.98,0.02,medchoice,1,old,Male,-50,-5,-50,-5,5,0.316227766,1,4.683772234,1,-25,-4.9,0,-20.1,3.000719815,0
55b9a9b0fdf99b6906d2aba4,4,Itching,Insomnia,0.5,0.5,0.98,0.02,monchoice,0,old,Male,-50,-5,-50,-5,5,0.3162278,1,4.683772,0,-25,-4.9,0,-20.1,3.00072,1
55b9a9b0fdf99b6906d2aba4,5,Insomnia,Itching,0.98,0.02,0.7,0.3,medchoice,1,old,Male,-5,-50,-5,-50,0.316227766,3.872983346,0,-3.55675558,0,-4.9,-35,1,30.1,3.404525172,1
55b9a9b0fdf99b6906d2aba4,5,Insomnia,Itching,0.98,0.02,0.7,0.3,monchoice,1,old,Male,-5,-50,-5,-50,0.3162278,3.872983,0,-3.556756,0,-4.9,-35,1,30.1,3.404525,1
55b9a9b0fdf99b6906d2aba4,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,medchoice,0,old,Male,-140,-50,-140,-50,8.774964387,1,1,7.774964387,0,-63,-49,0,-14,2.63905733,1
55b9a9b0fdf99b6906d2aba4,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,monchoice,0,old,Male,-140,-50,-140,-50,8.774964,1,1,7.774964,0,-63,-49,0,-14,2.639057,1
55b9a9b0fdf99b6906d2aba4,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,medchoice,0,old,Male,-140,-50,-140,-50,7.848566748,1,1,6.848566748,0,-78.4,-49,0,-29.4,3.380994674,1
55b9a9b0fdf99b6906d2aba4,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,monchoice,0,old,Male,-140,-50,-140,-50,7.848567,1,1,6.848567,0,-78.4,-49,0,-29.4,3.380995,1
55b9a9b0fdf99b6906d2aba4,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,medchoice,0,old,Male,-30,-40,-30,-40,1.449137675,4,0,-2.550862325,1,-27.9,-24,0,-3.9,1.360976553,1
55b9a9b0fdf99b6906d2aba4,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,monchoice,0,old,Male,-30,-40,-30,-40,1.449138,4,0,-2.550862,1,-27.9,-24,0,-3.9,1.360977,1
55b9a9b0fdf99b6906d2aba4,9,Itching,Fever,0.96,0.04,0.5,0.5,medchoice,1,old,Male,-50,-130,-50,-130,1.414213562,8.062257748,0,-6.648044186,0,-48,-65,1,17,2.833213344,1
55b9a9b0fdf99b6906d2aba4,9,Itching,Fever,0.96,0.04,0.5,0.5,monchoice,1,old,Male,-50,-130,-50,-130,1.414214,8.062258,0,-6.648044,0,-48,-65,1,17,2.833213,1
55b9a9b0fdf99b6906d2aba4,10,Fever,Itching,0.71,0.29,0.96,0.04,medchoice,0,old,Male,-130,-50,-130,-50,6.140032573,1.414213562,1,4.725819011,0,-92.3,-48,0,-44.3,3.790984677,1
55b9a9b0fdf99b6906d2aba4,10,Fever,Itching,0.71,0.29,0.96,0.04,monchoice,0,old,Male,-130,-50,-130,-50,6.140033,1.414214,1,4.725819,0,-92.3,-48,0,-44.3,3.790985,1
55b9a9b0fdf99b6906d2aba4,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,medchoice,0,old,Male,-150,-40,-150,-40,11.02270384,0.894427191,1,10.12827665,0,-28.5,-39.2,1,10.7,2.370243741,0
55b9a9b0fdf99b6906d2aba4,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,monchoice,1,old,Male,-150,-40,-150,-40,11.0227,0.8944272,1,10.12828,1,-28.5,-39.2,1,10.7,2.370244,1
55b9a9b0fdf99b6906d2aba4,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,medchoice,1,old,Male,-5,-140,-5,-140,0.547722558,11.53256259,0,-10.98484004,0,-4.7,-7,1,2.3,0.832909123,1
55b9a9b0fdf99b6906d2aba4,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,monchoice,1,old,Male,-5,-140,-5,-140,0.5477226,11.53256,0,-10.98484,0,-4.7,-7,1,2.3,0.8329091,1
55b9a9b0fdf99b6906d2aba4,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,medchoice,1,old,Male,-5,-140,-5,-140,0.223606798,10.24695077,0,-10.02334397,0,-4.95,-35,1,30.05,3.402862661,1
55b9a9b0fdf99b6906d2aba4,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,monchoice,1,old,Male,-5,-140,-5,-140,0.2236068,10.24695,0,-10.02334,0,-4.95,-35,1,30.05,3.402863,1
55b9a9b0fdf99b6906d2aba4,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,medchoice,1,old,Male,-40,-140,-40,-140,0.894427191,10.17840852,0,-9.283981329,0,-39.2,-36.4,0,-2.8,1.029619417,0
55b9a9b0fdf99b6906d2aba4,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,monchoice,0,old,Male,-40,-140,-40,-140,0.8944272,10.17841,0,-9.283981,1,-39.2,-36.4,0,-2.8,1.029619,1
55b9a9b0fdf99b6906d2aba4,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,medchoice,1,old,Male,-5,-30,-5,-30,1.5,0.948683298,1,0.551316702,1,-2.75,-29.1,1,26.35,3.271468275,1
55b9a9b0fdf99b6906d2aba4,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,monchoice,1,old,Male,-5,-30,-5,-30,1.5,0.9486833,1,0.5513167,1,-2.75,-29.1,1,26.35,3.271468,1
55b9a9b0fdf99b6906d2aba4,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,old,Male,-5,-120,-5,-120,1.322875656,1.549193338,0,-0.226317683,0,-3.25,-117.6,1,114.35,4.73926392,1
55b9a9b0fdf99b6906d2aba4,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,old,Male,-5,-120,-5,-120,1.322876,1.549193,0,-0.2263177,0,-3.25,-117.6,1,114.35,4.739264,1
55b9a9b0fdf99b6906d2aba4,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,1,old,Male,-20,-30,-20,-30,2.720294102,0.948683298,1,1.771610804,1,-12.6,-29.1,1,16.5,2.803360381,1
55b9a9b0fdf99b6906d2aba4,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,1,old,Male,-20,-30,-20,-30,2.720294,0.9486833,1,1.771611,1,-12.6,-29.1,1,16.5,2.80336,1
55b9a9b0fdf99b6906d2aba4,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,1,old,Male,-1,-10,-1,-10,0.244948974,2.19089023,0,-1.945941256,0,-0.94,-5.2,1,4.26,1.44926916,1
55b9a9b0fdf99b6906d2aba4,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,1,old,Male,-1,-10,-1,-10,0.244949,2.19089,0,-1.945941,0,-0.94,-5.2,1,4.26,1.449269,1
55b9a9b0fdf99b6906d2aba4,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,0,old,Male,-130,-20,-130,-20,9.539392014,0.632455532,1,8.906936482,0,-39,-19.6,0,-19.4,2.965273066,1
55b9a9b0fdf99b6906d2aba4,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,0,old,Male,-130,-20,-130,-20,9.539392,0.6324555,1,8.906936,0,-39,-19.6,0,-19.4,2.965273,1
55b9a9b0fdf99b6906d2aba4,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,1,old,Male,-120,-130,-120,-130,1.549193338,10.51189802,0,-8.962704682,0,-117.6,-19.5,0,-98.1,4.585987367,0
55b9a9b0fdf99b6906d2aba4,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,0,old,Male,-120,-130,-120,-130,1.549193,10.5119,0,-8.962705,1,-117.6,-19.5,0,-98.1,4.585987,1
55b9a9b0fdf99b6906d2aba4,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,old,Male,-1,-30,-1,-30,0.632455532,0.948683298,0,-0.316227766,0,-0.6,-29.1,1,28.5,3.349904087,1
55b9a9b0fdf99b6906d2aba4,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,1,old,Male,-1,-30,-1,-30,0.6324555,0.9486833,0,-0.3162278,0,-0.6,-29.1,1,28.5,3.349904,1
55b9a9b0fdf99b6906d2aba4,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,1,old,Male,-150,-200,-150,-200,5.338539126,2,1,3.338539126,1,-121.5,-196,1,74.5,4.310799125,1
55b9a9b0fdf99b6906d2aba4,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,1,old,Male,-150,-200,-150,-200,5.338539,2,1,3.338539,1,-121.5,-196,1,74.5,4.310799,1
55b9a9b0fdf99b6906d2aba4,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,old,Male,-5,-120,-5,-120,2.229349681,10.44988038,0,-8.220530701,0,-0.03,-10.8,1,10.77,2.376764491,1
55b9a9b0fdf99b6906d2aba4,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,1,old,Male,-5,-120,-5,-120,2.22935,10.44988,0,-8.220531,0,-0.03,-10.8,1,10.77,2.376764,1
55b9a9b0fdf99b6906d2aba4,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,1,old,Male,-40,-30,-40,-30,6.308724118,5.196152423,1,1.112571696,1,-0.2,-3,1,2.8,1.029619417,1
55b9a9b0fdf99b6906d2aba4,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,0,old,Male,-40,-30,-40,-30,6.308724,5.196152,1,1.112572,0,-0.2,-3,1,2.8,1.029619,0
55b9a9b0fdf99b6906d2aba4,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,1,old,Male,-50,-200,-50,-200,6.964194139,14.13506279,0,-7.170868649,0,-1.5,-0.2,0,-1.3,0.262364264,0
55b9a9b0fdf99b6906d2aba4,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,0,old,Male,-50,-200,-50,-200,6.964194,14.13506,0,-7.170869,1,-1.5,-0.2,0,-1.3,0.2623643,1
55b9a9b0fdf99b6906d2aba4,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,0,old,Male,-30,-20,-30,-20,5.422176685,4.469899328,1,0.952277357,0,-0.6,-0.02,0,-0.58,-0.544727175,1
55b9a9b0fdf99b6906d2aba4,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,0,old,Male,-30,-20,-30,-20,5.422177,4.469899,1,0.9522774,0,-0.6,-0.02,0,-0.58,-0.5447272,1
55b9a9b0fdf99b6906d2aba4,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,1,old,Male,-1,-10,-1,-10,0.994987437,3.160696126,0,-2.165708689,0,-0.01,-0.01,NA,0,#NAME?,NA
55b9a9b0fdf99b6906d2aba4,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,1,old,Male,-1,-10,-1,-10,0.9949874,3.160696,0,-2.165709,0,-0.01,-0.01,NA,0,#NAME?,NA
55b9a9b0fdf99b6906d2aba4,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,old,Male,-130,-140,-130,-140,11.38463877,11.5931014,0,-0.208462624,0,-0.39,-5.6,1,5.21,1.650579856,1
55b9a9b0fdf99b6906d2aba4,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,old,Male,-130,-140,-130,-140,11.38464,11.5931,0,-0.2084626,0,-0.39,-5.6,1,5.21,1.65058,1
55b9a9b0fdf99b6906d2aba4,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,old,Male,-30,-200,-30,-200,1.816590212,14.07124728,0,-12.25465707,1,-26.7,-2,0,-24.7,3.206803244,1
55b9a9b0fdf99b6906d2aba4,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,old,Male,-30,-200,-30,-200,1.81659,14.07125,0,-12.25466,1,-26.7,-2,0,-24.7,3.206803,1
55b9a9b0fdf99b6906d2aba4,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,1,old,Male,-1,-10,-1,-10,0.979795897,3.157530681,0,-2.177734784,0,-0.04,-0.03,0,-0.01,-4.605170186,0
55b9a9b0fdf99b6906d2aba4,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,0,old,Male,-1,-10,-1,-10,0.9797959,3.157531,0,-2.177735,1,-0.04,-0.03,0,-0.01,-4.60517,1
